prov;muni;namuni;surname;number;population;ni;pki
36;36056;Valga;BARREIRO;89;2278;25;0.039069359
36;36056;Valga;MAGARI?OS;84;2278;25;0.036874451
36;36056;Valga;IGLESIAS;83;2278;25;0.03643547
36;36056;Valga;GOMEZ;92;2278;25;0.040386304
36;36056;Valga;FERNANDEZ;76;2278;25;0.033362599
36;36056;Valga;CASTRO;78;2278;25;0.034240562
36;36056;Valga;PEREZ;70;2278;25;0.030728709
36;36056;Valga;REY;64;2278;25;0.02809482
36;36056;Valga;PI?EIRO;86;2278;25;0.037752414
36;36056;Valga;JAMARDO;69;2278;25;0.030289728
36;36056;Valga;VAZQUEZ;66;2278;25;0.028972783
36;36056;Valga;SENIN;75;2278;25;0.032923617
36;36056;Valga;GIL;47;2278;25;0.020632133
36;36056;Valga;OTERO;61;2278;25;0.026777875
36;36056;Valga;SANTIAGO;65;2278;25;0.028533802
36;36056;Valga;LORENZO;54;2278;25;0.023705004
36;36056;Valga;FERREIROS;52;2278;25;0.022827041
36;36057;Vigo;RODRIGUEZ;14;116606;25;0.123012538
36;36057;Vigo;FERNANDEZ;13;116606;25;0.114779685
36;36057;Vigo;GONZALEZ;11;116606;25;0.095844125
36;36057;Vigo;PEREZ;8;116606;25;0.073426753
36;36057;Vigo;ALVAREZ;6;116606;25;0.0579387
36;36057;Vigo;GARCIA;6;116606;25;0.056849562
36;36057;Vigo;MARTINEZ;6;116606;25;0.055134384
36;36057;Vigo;ALONSO;6;116606;25;0.055254447
36;36057;Vigo;LOPEZ;5;116606;25;0.043042382
36;36057;Vigo;VAZQUEZ;4;116606;25;0.036567587
36;36057;Vigo;IGLESIAS;3;116606;25;0.030744559
36;36057;Vigo;DOMINGUEZ;3;116606;25;0.027794453
36;36057;Vigo;GOMEZ;3;116606;25;0.027151262
36;36057;Vigo;COSTAS;2;116606;25;0.025195959
36;36057;Vigo;LAGO;2;116606;25;0.018918409
36;36057;Vigo;ESTEVEZ;2;116606;25;0.018343825
36;36057;Vigo;CASTRO;2;116606;25;0.01747766
36;36057;Vigo;OTERO;2;116606;25;0.017297566
36;36057;Vigo;COMESA?A;1;116606;25;0.016903075
36;36057;Vigo;LORENZO;1;116606;25;0.016217004
36;36057;Vigo;SANCHEZ;2;116606;25;0.017451932
36;36057;Vigo;PEREIRA;1;116606;25;0.015419447
36;36057;Vigo;BLANCO;1;116606;25;0.013987273
36;36057;Vigo;DIAZ;1;116606;25;0.013001046
36;36057;Vigo;VILA;1;116606;25;0.012246368
36;36059;Vila de Cruces;GARCIA;192;2311;25;0.083080917
36;36059;Vila de Cruces;LOPEZ;173;2311;25;0.074859368
36;36059;Vila de Cruces;FERNANDEZ;156;2311;25;0.067503245
36;36059;Vila de Cruces;RODRIGUEZ;133;2311;25;0.057550844
36;36059;Vila de Cruces;REY;134;2311;25;0.057983557
36;36059;Vila de Cruces;VAZQUEZ;125;2311;25;0.054089139
36;36059;Vila de Cruces;IGLESIAS;125;2311;25;0.054089139
36;36059;Vila de Cruces;CASTRO;110;2311;25;0.047598442
36;36059;Vila de Cruces;SANCHEZ;116;2311;25;0.050194721
36;36059;Vila de Cruces;GONZALEZ;106;2311;25;0.04586759
36;36059;Vila de Cruces;BLANCO;99;2311;25;0.042838598
36;36059;Vila de Cruces;VARELA;99;2311;25;0.042838598
36;36059;Vila de Cruces;OTERO;92;2311;25;0.039809606
36;36059;Vila de Cruces;GOMEZ;76;2311;25;0.032886196
36;36059;Vila de Cruces;TABOADA;77;2311;25;0.03331891
36;36059;Vila de Cruces;SOUTO;50;2311;25;0.021635656
36;36059;Vila de Cruces;LAREO;65;2311;25;0.028126352
36;36059;Vila de Cruces;SOTO;63;2311;25;0.027260926
36;36059;Vila de Cruces;ALONSO;53;2311;25;0.022933795
36;36059;Vila de Cruces;PENAS;53;2311;25;0.022933795
36;36059;Vila de Cruces;MENDEZ;51;2311;25;0.022068369
36;36059;Vila de Cruces;CASAL;43;2311;25;0.018606664
36;36059;Vila de Cruces;ASOREY;41;2311;25;0.017741238
36;36059;Vila de Cruces;SUEIRO;38;2311;25;0.016443098
36;36059;Vila de Cruces;MARTINEZ;41;2311;25;0.017741238
36;36058;Vilaboa;GONZALEZ;268;2465;25;0.10872211
36;36058;Vilaboa;FERNANDEZ;248;2465;25;0.100608519
36;36058;Vilaboa;MARTINEZ;131;2465;25;0.053144016
36;36058;Vilaboa;GARCIA;170;2465;25;0.068965517
36;36058;Vilaboa;RODRIGUEZ;114;2465;25;0.046247465
36;36058;Vilaboa;ACU?A;127;2465;25;0.051521298
36;36058;Vilaboa;CALVAR;100;2465;25;0.040567951
36;36058;Vilaboa;LOPEZ;126;2465;25;0.051115619
36;36058;Vilaboa;OTERO;91;2465;25;0.036916836
36;36058;Vilaboa;PEREZ;81;2465;25;0.032860041
36;36058;Vilaboa;GOMEZ;96;2465;25;0.038945233
36;36058;Vilaboa;BLANCO;67;2465;25;0.027180527
36;36058;Vilaboa;CASAL;84;2465;25;0.034077079
36;36058;Vilaboa;ROSENDO;81;2465;25;0.032860041
36;36058;Vilaboa;IGLESIAS;73;2465;25;0.029614604
36;36058;Vilaboa;CORTEGOSO;79;2465;25;0.032048682
36;36058;Vilaboa;AMOEDO;65;2465;25;0.026369168
36;36058;Vilaboa;COLLAZO;62;2465;25;0.02515213
36;36058;Vilaboa;RIOS;53;2465;25;0.021501014
36;36058;Vilaboa;VAZQUEZ;68;2465;25;0.027586207
36;36058;Vilaboa;CRESPO;61;2465;25;0.02474645
36;36058;Vilaboa;AROSA;62;2465;25;0.02515213
36;36058;Vilaboa;BOULLOSA;60;2465;25;0.024340771
36;36058;Vilaboa;PORTELA;50;2465;25;0.020283976
36;36058;Vilaboa;PI?EIRO;48;2465;25;0.019472617
36;36060;Vilagarc? de Arousa;GARCIA;1;12042;25;0.108868959
36;36060;Vilagarc? de Arousa;RODRIGUEZ;1;12042;25;0.105962465
36;36060;Vilagarc? de Arousa;FERNANDEZ;876;12042;25;0.072745391
36;36060;Vilagarc? de Arousa;GONZALEZ;861;12042;25;0.071499751
36;36060;Vilagarc? de Arousa;MARTINEZ;685;12042;25;0.056884238
36;36060;Vilagarc? de Arousa;LOPEZ;582;12042;25;0.048330842
36;36060;Vilagarc? de Arousa;PEREZ;599;12042;25;0.049742568
36;36060;Vilagarc? de Arousa;REY;512;12042;25;0.042517854
36;36060;Vilagarc? de Arousa;GOMEZ;517;12042;25;0.042933068
36;36060;Vilagarc? de Arousa;VAZQUEZ;468;12042;25;0.038863976
36;36060;Vilagarc? de Arousa;ABALO;464;12042;25;0.038531805
36;36060;Vilagarc? de Arousa;BARREIRO;365;12042;25;0.03031058
36;36060;Vilagarc? de Arousa;CASTRO;321;12042;25;0.026656702
36;36060;Vilagarc? de Arousa;IGLESIAS;328;12042;25;0.027238
36;36060;Vilagarc? de Arousa;LORENZO;301;12042;25;0.024995848
36;36060;Vilagarc? de Arousa;PI?EIRO;301;12042;25;0.024995848
36;36060;Vilagarc? de Arousa;CORES;309;12042;25;0.025660189
36;36060;Vilagarc? de Arousa;OTERO;295;12042;25;0.024497592
36;36060;Vilagarc? de Arousa;DIZ;258;12042;25;0.021425012
36;36060;Vilagarc? de Arousa;VIDAL;239;12042;25;0.019847201
36;36060;Vilagarc? de Arousa;DIAZ;247;12042;25;0.020511543
36;36060;Vilagarc? de Arousa;ROMERO;217;12042;25;0.018020262
36;36060;Vilagarc? de Arousa;SUAREZ;218;12042;25;0.018103305
36;36060;Vilagarc? de Arousa;MIGUENS;237;12042;25;0.019681116
36;36060;Vilagarc? de Arousa;DOMINGUEZ;255;12042;25;0.021175884
36;36061;Vilanova de Arousa;MARTINEZ;259;4043;25;0.064061341
36;36061;Vilanova de Arousa;GARCIA;216;4043;25;0.053425674
36;36061;Vilanova de Arousa;FERNANDEZ;239;4043;25;0.059114519
36;36061;Vilanova de Arousa;GONZALEZ;207;4043;25;0.051199604
36;36061;Vilanova de Arousa;PI?EIRO;238;4043;25;0.058867178
36;36061;Vilanova de Arousa;RODRIGUEZ;216;4043;25;0.053425674
36;36061;Vilanova de Arousa;OUBI?A;200;4043;25;0.049468217
36;36061;Vilanova de Arousa;PEREZ;213;4043;25;0.052683651
36;36061;Vilanova de Arousa;VAZQUEZ;228;4043;25;0.056393767
36;36061;Vilanova de Arousa;PAZ;178;4043;25;0.044026713
36;36061;Vilanova de Arousa;REY;167;4043;25;0.041305961
36;36061;Vilanova de Arousa;PORTAS;150;4043;25;0.037101163
36;36061;Vilanova de Arousa;CORES;152;4043;25;0.037595845
36;36061;Vilanova de Arousa;SANTOS;155;4043;25;0.038337868
36;36061;Vilanova de Arousa;NOGUEIRA;158;4043;25;0.039079891
36;36061;Vilanova de Arousa;PADIN;164;4043;25;0.040563938
36;36061;Vilanova de Arousa;CARRO;120;4043;25;0.02968093
36;36061;Vilanova de Arousa;CASTRO;114;4043;25;0.028196884
36;36061;Vilanova de Arousa;LOPEZ;111;4043;25;0.02745486
36;36061;Vilanova de Arousa;DIZ;108;4043;25;0.026712837
36;36061;Vilanova de Arousa;LEIRO;101;4043;25;0.024981449
36;36061;Vilanova de Arousa;NU?EZ;94;4043;25;0.023250062
36;36061;Vilanova de Arousa;VIDAL;92;4043;25;0.02275538
36;36061;Vilanova de Arousa;VI?AS;77;4043;25;0.019045263
36;36061;Vilanova de Arousa;GOMEZ;86;4043;25;0.021271333
32;32034;A Gudi?;RODRIGUEZ;130;887;25;0.146561443
32;32034;A Gudi?;FERNANDEZ;97;887;25;0.109357384
32;32034;A Gudi?;MARTINEZ;61;887;25;0.068771139
32;32034;A Gudi?;PEREZ;38;887;25;0.042841037
32;32034;A Gudi?;DIEGUEZ;44;887;25;0.049605411
32;32034;A Gudi?;GARCIA;39;887;25;0.043968433
32;32034;A Gudi?;GONZALEZ;53;887;25;0.059751973
32;32034;A Gudi?;VEGA;45;887;25;0.050732807
32;32034;A Gudi?;BARJA;43;887;25;0.048478016
32;32034;A Gudi?;DOMINGUEZ;28;887;25;0.03156708
32;32034;A Gudi?;MACIA;39;887;25;0.043968433
32;32034;A Gudi?;ESTEVEZ;28;887;25;0.03156708
32;32034;A Gudi?;VICENTE;25;887;25;0.028184893
32;32034;A Gudi?;SANCHEZ;23;887;25;0.025930101
32;32034;A Gudi?;LOPEZ;21;887;25;0.02367531
32;32034;A Gudi?;PRIETO;23;887;25;0.025930101
32;32034;A Gudi?;GUERRA;17;887;25;0.019165727
32;32034;A Gudi?;GOMEZ;18;887;25;0.020293123
32;32034;A Gudi?;NIEVES;25;887;25;0.028184893
32;32034;A Gudi?;ALONSO;17;887;25;0.019165727
32;32034;A Gudi?;SIERRA;14;887;25;0.01578354
32;32034;A Gudi?;BLANCO;20;887;25;0.022547914
32;32034;A Gudi?;SEOANE;12;887;25;0.013528749
32;32034;A Gudi?;LUIS;13;887;25;0.014656144
32;32034;A Gudi?;FERREIRA;14;887;25;0.01578354
32;32035;O Irixo;GONZALEZ;99;945;25;0.104761905
32;32035;O Irixo;RODRIGUEZ;92;945;25;0.097354497
32;32035;O Irixo;NOGUEIRA;83;945;25;0.087830688
32;32035;O Irixo;LOPEZ;89;945;25;0.094179894
32;32035;O Irixo;GARCIA;68;945;25;0.071957672
32;32035;O Irixo;PEREZ;49;945;25;0.051851852
32;32035;O Irixo;FERNANDEZ;46;945;25;0.048677249
32;32035;O Irixo;TABOADA;42;945;25;0.044444444
32;32035;O Irixo;CERDEIRA;38;945;25;0.04021164
32;32035;O Irixo;COVELA;37;945;25;0.039153439
32;32035;O Irixo;OTERO;33;945;25;0.034920635
32;32035;O Irixo;IGLESIAS;27;945;25;0.028571429
32;32035;O Irixo;BERNARDEZ;26;945;25;0.027513228
32;32035;O Irixo;PENEDO;23;945;25;0.024338624
32;32035;O Irixo;DOMINGUEZ;25;945;25;0.026455026
32;32035;O Irixo;FERRADAS;17;945;25;0.017989418
32;32035;O Irixo;LORENZO;19;945;25;0.02010582
32;32035;O Irixo;ALVAREZ;22;945;25;0.023280423
32;32035;O Irixo;DES;17;945;25;0.017989418
32;32035;O Irixo;VAZQUEZ;15;945;25;0.015873016
32;32035;O Irixo;GIL;22;945;25;0.023280423
32;32035;O Irixo;TRIGAS;17;945;25;0.017989418
32;32035;O Irixo;SILVARES;11;945;25;0.011640212
32;32035;O Irixo;BARREIRO;15;945;25;0.015873016
32;32035;O Irixo;HERMIDA;13;945;25;0.013756614
32;32038;Larouco;FERNANDEZ;67;325;16;0.206153846
32;32038;Larouco;RODRIGUEZ;39;325;16;0.12
32;32038;Larouco;GARCIA;34;325;16;0.104615385
32;32038;Larouco;LOPEZ;32;325;16;0.098461538
32;32038;Larouco;GONZALEZ;24;325;16;0.073846154
32;32038;Larouco;ARIAS;13;325;16;0.04
32;32038;Larouco;PEREZ;13;325;16;0.04
32;32038;Larouco;ALVAREZ;14;325;16;0.043076923
32;32038;Larouco;MARTINEZ;14;325;16;0.043076923
32;32038;Larouco;MENDEZ;19;325;16;0.058461538
32;32038;Larouco;BLANCO;13;325;16;0.04
32;32038;Larouco;MATEO;11;325;16;0.033846154
32;32038;Larouco;VEGA;10;325;16;0.030769231
32;32038;Larouco;DIEGUEZ;10;325;16;0.030769231
32;32038;Larouco;DIAZ;6;325;16;0.018461538
32;32038;Larouco;RAMOS;6;325;16;0.018461538
32;32039;Laza;GONZALEZ;95;864;25;0.109953704
32;32039;Laza;RODRIGUEZ;70;864;25;0.081018519
32;32039;Laza;FERNANDEZ;59;864;25;0.068287037
32;32039;Laza;BLANCO;65;864;25;0.075231481
32;32039;Laza;GARCIA;73;864;25;0.084490741
32;32039;Laza;REQUEJO;52;864;25;0.060185185
32;32039;Laza;ALONSO;43;864;25;0.049768519
32;32039;Laza;DIEGUEZ;30;864;25;0.034722222
32;32039;Laza;GOMEZ;26;864;25;0.030092593
32;32039;Laza;SOBRINO;29;864;25;0.033564815
32;32039;Laza;PAZOS;27;864;25;0.03125
32;32039;Laza;RUA;20;864;25;0.023148148
32;32039;Laza;PEREZ;26;864;25;0.030092593
32;32039;Laza;RIVERO;29;864;25;0.033564815
32;32039;Laza;QUEIJA;23;864;25;0.02662037
32;32039;Laza;VAZ;25;864;25;0.028935185
32;32039;Laza;LOPEZ;18;864;25;0.020833333
32;32039;Laza;BOO;18;864;25;0.020833333
32;32039;Laza;COSTA;20;864;25;0.023148148
32;32039;Laza;AGUIAR;17;864;25;0.019675926
32;32039;Laza;BASALO;20;864;25;0.023148148
32;32039;Laza;ESTEVEZ;24;864;25;0.027777778
32;32039;Laza;BARREAL;23;864;25;0.02662037
32;32039;Laza;SAINZA;19;864;25;0.021990741
32;32039;Laza;BESTEIRO;13;864;25;0.015046296
32;32040;Leiro;RODRIGUEZ;107;921;25;0.116178067
32;32040;Leiro;GONZALEZ;105;921;25;0.114006515
32;32040;Leiro;FERNANDEZ;103;921;25;0.111834962
32;32040;Leiro;PEREZ;96;921;25;0.104234528
32;32040;Leiro;VAZQUEZ;96;921;25;0.104234528
32;32040;Leiro;ALVAREZ;33;921;25;0.035830619
32;32040;Leiro;HERMIDA;34;921;25;0.036916395
32;32040;Leiro;MOSQUERA;18;921;25;0.019543974
32;32040;Leiro;GARCIA;32;921;25;0.034744843
32;32040;Leiro;BARREIRO;25;921;25;0.027144408
32;32040;Leiro;LOPEZ;22;921;25;0.023887079
32;32040;Leiro;OTERO;21;921;25;0.022801303
32;32040;Leiro;MARTINEZ;21;921;25;0.022801303
32;32040;Leiro;IGLESIAS;20;921;25;0.021715527
32;32040;Leiro;SANMARFUL;20;921;25;0.021715527
32;32040;Leiro;SOTO;16;921;25;0.017372421
32;32040;Leiro;SANCHEZ;22;921;25;0.023887079
32;32040;Leiro;FARI?A;21;921;25;0.022801303
32;32040;Leiro;LORENZO;15;921;25;0.016286645
32;32040;Leiro;SIMON;18;921;25;0.019543974
32;32040;Leiro;BLANCO;19;921;25;0.02062975
32;32040;Leiro;VELOSO;17;921;25;0.018458198
32;32040;Leiro;RIOS;12;921;25;0.013029316
32;32040;Leiro;JUSTO;12;921;25;0.013029316
32;32040;Leiro;PAZ;16;921;25;0.017372421
32;32041;Lobeira;ALVAREZ;123;617;19;0.199351702
32;32041;Lobeira;RODRIGUEZ;100;617;19;0.162074554
32;32041;Lobeira;GONZALEZ;74;617;19;0.11993517
32;32041;Lobeira;FERNANDEZ;49;617;19;0.079416532
32;32041;Lobeira;DOMINGUEZ;44;617;19;0.071312804
32;32041;Lobeira;VAZQUEZ;44;617;19;0.071312804
32;32041;Lobeira;MARTINEZ;25;617;19;0.040518639
32;32041;Lobeira;ALONSO;18;617;19;0.02917342
32;32041;Lobeira;PEREZ;20;617;19;0.032414911
32;32041;Lobeira;GARCIA;16;617;19;0.025931929
32;32041;Lobeira;SALGADO;15;617;19;0.024311183
32;32041;Lobeira;SILVA;12;617;19;0.019448947
32;32041;Lobeira;ZU?IGA;19;617;19;0.030794165
32;32041;Lobeira;LOPEZ;11;617;19;0.017828201
32;32041;Lobeira;DIAZ;9;617;19;0.01458671
32;32041;Lobeira;LEON;8;617;19;0.012965964
32;32041;Lobeira;PRIETO;13;617;19;0.021069692
32;32041;Lobeira;ARAUJO;7;617;19;0.011345219
32;32041;Lobeira;ADAN;10;617;19;0.016207455
32;32042;Lobios;GONZALEZ;221;1271;25;0.173878836
32;32042;Lobios;RODRIGUEZ;174;1271;25;0.136900079
32;32042;Lobios;FERNANDEZ;98;1271;25;0.077104642
32;32042;Lobios;ALVAREZ;88;1271;25;0.069236821
32;32042;Lobios;PEREZ;100;1271;25;0.078678206
32;32042;Lobios;PAZ;65;1271;25;0.051140834
32;32042;Lobios;LOPEZ;52;1271;25;0.040912667
32;32042;Lobios;SILVA;50;1271;25;0.039339103
32;32042;Lobios;FERREIRA;42;1271;25;0.033044847
32;32042;Lobios;ALONSO;33;1271;25;0.025963808
32;32042;Lobios;VELOSO;34;1271;25;0.02675059
32;32042;Lobios;VAZQUEZ;28;1271;25;0.022029898
32;32042;Lobios;MARTINEZ;22;1271;25;0.017309205
32;32042;Lobios;ARAUJO;30;1271;25;0.023603462
32;32042;Lobios;DA SILVA;28;1271;25;0.022029898
32;32042;Lobios;DOMINGUEZ;26;1271;25;0.020456334
32;32042;Lobios;PEREIRA;28;1271;25;0.022029898
32;32042;Lobios;SALGADO;26;1271;25;0.020456334
32;32042;Lobios;OLIVEIRA;21;1271;25;0.016522423
32;32042;Lobios;YA?EZ;25;1271;25;0.019669552
32;32042;Lobios;GOMEZ;13;1271;25;0.010228167
32;32042;Lobios;DIAZ;16;1271;25;0.012588513
32;32042;Lobios;MOVILLA;18;1271;25;0.014162077
32;32042;Lobios;CABANELAS;18;1271;25;0.014162077
32;32042;Lobios;ESTEVEZ;15;1271;25;0.011801731
32;32043;Maceda;GONZALEZ;270;1666;25;0.162064826
32;32043;Maceda;GOMEZ;121;1666;25;0.072629052
32;32043;Maceda;FERNANDEZ;123;1666;25;0.073829532
32;32043;Maceda;RODRIGUEZ;107;1666;25;0.06422569
32;32043;Maceda;ALVAREZ;63;1666;25;0.037815126
32;32043;Maceda;CID;76;1666;25;0.045618247
32;32043;Maceda;CARBALLO;76;1666;25;0.045618247
32;32043;Maceda;SUAREZ;113;1666;25;0.067827131
32;32043;Maceda;BLANCO;55;1666;25;0.033013205
32;32043;Maceda;GARCIA;60;1666;25;0.036014406
32;32043;Maceda;GARRIDO;54;1666;25;0.032412965
32;32043;Maceda;PEREZ;52;1666;25;0.031212485
32;32043;Maceda;LOPEZ;45;1666;25;0.027010804
32;32043;Maceda;RAMOS;61;1666;25;0.036614646
32;32043;Maceda;MARTINEZ;51;1666;25;0.030612245
32;32043;Maceda;VAZQUEZ;49;1666;25;0.029411765
32;32043;Maceda;PROL;51;1666;25;0.030612245
32;32043;Maceda;IGLESIAS;35;1666;25;0.021008403
32;32043;Maceda;CONDE;30;1666;25;0.018007203
32;32043;Maceda;REY;43;1666;25;0.025810324
32;32043;Maceda;PARENTE;34;1666;25;0.020408163
32;32043;Maceda;BORRAJO;23;1666;25;0.013805522
32;32043;Maceda;OTERO;31;1666;25;0.018607443
32;32043;Maceda;ESTEVEZ;26;1666;25;0.015606242
32;32043;Maceda;SILVA;17;1666;25;0.010204082
32;32044;Manzaneda;RODRIGUEZ;87;734;23;0.11852861
32;32044;Manzaneda;ALVAREZ;85;734;23;0.115803815
32;32044;Manzaneda;FERNANDEZ;74;734;23;0.100817439
32;32044;Manzaneda;DOMINGUEZ;62;734;23;0.084468665
32;32044;Manzaneda;GARCIA;57;734;23;0.077656676
32;32044;Manzaneda;GONZALEZ;29;734;23;0.039509537
32;32044;Manzaneda;PEREZ;45;734;23;0.061307902
32;32044;Manzaneda;DIEGUEZ;35;734;23;0.047683924
32;32044;Manzaneda;ESTEVEZ;27;734;23;0.036784741
32;32044;Manzaneda;BLANCO;32;734;23;0.04359673
32;32044;Manzaneda;NU?EZ;20;734;23;0.027247956
32;32044;Manzaneda;HERVELLA;20;734;23;0.027247956
32;32044;Manzaneda;PRIETO;20;734;23;0.027247956
32;32044;Manzaneda;CEREIJO;20;734;23;0.027247956
32;32044;Manzaneda;BASALO;20;734;23;0.027247956
32;32044;Manzaneda;YA?EZ;19;734;23;0.025885559
32;32044;Manzaneda;LOPEZ;13;734;23;0.017711172
32;32044;Manzaneda;MACIA;18;734;23;0.024523161
32;32044;Manzaneda;RICOY;11;734;23;0.014986376
32;32044;Manzaneda;MARTINEZ;15;734;23;0.020435967
32;32044;Manzaneda;ARIAS;6;734;23;0.008174387
32;32044;Manzaneda;ALONSO;10;734;23;0.013623978
32;32044;Manzaneda;SALGADO;9;734;23;0.01226158
32;32045;Maside;GONZALEZ;285;1770;25;0.161016949
32;32045;Maside;FERNANDEZ;229;1770;25;0.129378531
32;32045;Maside;ALVAREZ;218;1770;25;0.123163842
32;32045;Maside;RODRIGUEZ;214;1770;25;0.120903955
32;32045;Maside;VAZQUEZ;96;1770;25;0.054237288
32;32045;Maside;PEREZ;107;1770;25;0.060451977
32;32045;Maside;LOPEZ;82;1770;25;0.046327684
32;32045;Maside;MOSQUERA;60;1770;25;0.033898305
32;32045;Maside;OTERO;53;1770;25;0.029943503
32;32045;Maside;GARCIA;54;1770;25;0.030508475
32;32045;Maside;IGLESIAS;38;1770;25;0.021468927
32;32045;Maside;GOMEZ;33;1770;25;0.018644068
32;32045;Maside;JIMENEZ;38;1770;25;0.021468927
32;32045;Maside;QUINTELA;23;1770;25;0.01299435
32;32045;Maside;CASTRO;33;1770;25;0.018644068
32;32045;Maside;MONTOYA;22;1770;25;0.012429379
32;32045;Maside;NOGUEIRA;24;1770;25;0.013559322
32;32045;Maside;PE?A;19;1770;25;0.010734463
32;32045;Maside;CRESPO;23;1770;25;0.01299435
32;32045;Maside;LORENZO;25;1770;25;0.014124294
32;32045;Maside;NOVOA;21;1770;25;0.011864407
32;32045;Maside;BLANCO;21;1770;25;0.011864407
32;32045;Maside;DOMINGUEZ;16;1770;25;0.009039548
32;32045;Maside;ALONSO;24;1770;25;0.013559322
32;32045;Maside;MARTINEZ;12;1770;25;0.006779661
32;32046;Mel?;RODRIGUEZ;122;880;23;0.138636364
32;32046;Mel?;VAZQUEZ;70;880;23;0.079545455
32;32046;Mel?;FERNANDEZ;82;880;23;0.093181818
32;32046;Mel?;PEREZ;54;880;23;0.061363636
32;32046;Mel?;DOMINGUEZ;80;880;23;0.090909091
32;32046;Mel?;MARTINEZ;61;880;23;0.069318182
32;32046;Mel?;GONZALEZ;47;880;23;0.053409091
32;32046;Mel?;LORENZO;51;880;23;0.057954545
32;32046;Mel?;FRANCISCO;38;880;23;0.043181818
32;32046;Mel?;ESTEVEZ;27;880;23;0.030681818
32;32046;Mel?;DURAN;34;880;23;0.038636364
32;32046;Mel?;GREGORIO;24;880;23;0.027272727
32;32046;Mel?;MIGUELEZ;23;880;23;0.026136364
32;32046;Mel?;MEIRI?O;28;880;23;0.031818182
32;32046;Mel?;RA?A;16;880;23;0.018181818
32;32046;Mel?;GOMEZ;17;880;23;0.019318182
32;32046;Mel?;VIEITEZ;18;880;23;0.020454545
32;32046;Mel?;SOALLEIRO;20;880;23;0.022727273
32;32046;Mel?;SANCHEZ;17;880;23;0.019318182
32;32046;Mel?;ALVAREZ;20;880;23;0.022727273
32;32046;Mel?;CARREIRO;10;880;23;0.011363636
32;32046;Mel?;VELLO;11;880;23;0.0125
32;32046;Mel?;PEREIRA;10;880;23;0.011363636
32;32047;A Merca;FERNANDEZ;142;1116;25;0.127240143
32;32047;A Merca;RODRIGUEZ;116;1116;25;0.103942652
32;32047;A Merca;GONZALEZ;87;1116;25;0.077956989
32;32047;A Merca;GRANDE;96;1116;25;0.086021505
32;32047;A Merca;PEREZ;53;1116;25;0.047491039
32;32047;A Merca;CONDE;54;1116;25;0.048387097
32;32047;A Merca;IGLESIAS;21;1116;25;0.018817204
32;32047;A Merca;CASAS;43;1116;25;0.038530466
32;32047;A Merca;DOMINGUEZ;47;1116;25;0.042114695
32;32047;A Merca;MARTINEZ;36;1116;25;0.032258065
32;32047;A Merca;CID;41;1116;25;0.036738351
32;32047;A Merca;ALVAREZ;37;1116;25;0.033154122
32;32047;A Merca;LOPEZ;34;1116;25;0.03046595
32;32047;A Merca;SEARA;28;1116;25;0.025089606
32;32047;A Merca;VAZQUEZ;26;1116;25;0.023297491
32;32047;A Merca;GARRIDO;30;1116;25;0.02688172
32;32047;A Merca;FEIJOO;32;1116;25;0.028673835
32;32047;A Merca;FREIRE;30;1116;25;0.02688172
32;32047;A Merca;OUTOMURO;19;1116;25;0.01702509
32;32047;A Merca;SUAREZ;25;1116;25;0.022401434
32;32047;A Merca;OUTUMURO;28;1116;25;0.025089606
32;32047;A Merca;LORENZO;30;1116;25;0.02688172
32;32047;A Merca;TAIN;20;1116;25;0.017921147
32;32047;A Merca;SANTOS;22;1116;25;0.019713262
32;32047;A Merca;BLANCO;19;1116;25;0.01702509
32;32048;A Mezquita;RODRIGUEZ;68;679;23;0.100147275
32;32048;A Mezquita;GARCIA;66;679;23;0.097201767
32;32048;A Mezquita;FERNANDEZ;73;679;23;0.107511046
32;32048;A Mezquita;DIEGUEZ;55;679;23;0.081001473
32;32048;A Mezquita;PEREZ;48;679;23;0.070692194
32;32048;A Mezquita;DOS SANTOS;32;679;23;0.04712813
32;32048;A Mezquita;MARTINEZ;23;679;23;0.033873343
32;32048;A Mezquita;GONZALEZ;35;679;23;0.051546392
32;32048;A Mezquita;ESTEVEZ;20;679;23;0.029455081
32;32048;A Mezquita;BLANCO;28;679;23;0.041237113
32;32048;A Mezquita;BARJA;26;679;23;0.038291605
32;32048;A Mezquita;AUGUSTO;26;679;23;0.038291605
32;32048;A Mezquita;VIDUEIRA;23;679;23;0.033873343
32;32048;A Mezquita;DOMINGUEZ;13;679;23;0.019145803
32;32048;A Mezquita;LUIS;20;679;23;0.029455081
32;32048;A Mezquita;PIRES;20;679;23;0.029455081
32;32048;A Mezquita;GOMEZ;13;679;23;0.019145803
32;32048;A Mezquita;GUERRA;9;679;23;0.013254786
32;32048;A Mezquita;BALLESTEROS;22;679;23;0.032400589
32;32048;A Mezquita;ALVAREZ;15;679;23;0.022091311
32;32048;A Mezquita;ALONSO;16;679;23;0.023564065
32;32048;A Mezquita;PIORNEDO;15;679;23;0.022091311
32;32048;A Mezquita;FERREIRA;13;679;23;0.019145803
32;32049;Montederramo;GONZALEZ;158;660;19;0.239393939
32;32049;Montederramo;FERNANDEZ;98;660;19;0.148484848
32;32049;Montederramo;ALVAREZ;63;660;19;0.095454545
32;32049;Montederramo;GOMEZ;69;660;19;0.104545455
32;32049;Montederramo;RODRIGUEZ;35;660;19;0.053030303
32;32049;Montederramo;PEREZ;43;660;19;0.065151515
